"Value", "Tolerance", "Tempco", "Manufacturer", "Manufacturer P/N", "Supplier1", "Supplier Part Number 1", "ComponentLink1Description", "ComponentLink1URL", "Library Ref", "Library Path", "Footprint Ref", "Footprint Path", "Description"
"16.5K", "1%", "100ppm/C", "Vishay", "CRCW080516K5FKEA", "Digi-Key", "541-16.5KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 16.5K ohm" 
"16.9K", "1%", "100ppm/C", "Vishay", "CRCW080516K9FKEA", "Digi-Key", "541-16.9KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 16.9K ohm" 
"17.4K", "1%", "100ppm/C", "Vishay", "CRCW080517K4FKEA", "Digi-Key", "541-17.4KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 17.4K ohm" 
"17.8K", "1%", "100ppm/C", "Vishay", "CRCW080517K8FKEA", "Digi-Key", "541-17.8KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 17.8K ohm" 
"18.2K", "1%", "100ppm/C", "Vishay", "CRCW080518K2FKEA", "Digi-Key", "541-18.2KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 18.2K ohm" 
"18.7K", "1%", "100ppm/C", "Vishay", "CRCW080518K7FKEA", "Digi-Key", "541-18.7KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 18.7K ohm" 
"19.1K", "1%", "100ppm/C", "Vishay", "CRCW080519K1FKEA", "Digi-Key", "541-19.1KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 19.1K ohm" 
"19.6K", "1%", "100ppm/C", "Vishay", "CRCW080519K6FKEA", "Digi-Key", "541-19.6KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 19.6K ohm" 
"20.0K", "1%", "100ppm/C", "Vishay", "CRCW080520K0FKEA", "Digi-Key", "541-20.0KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 20.0K ohm" 
"20.5K", "1%", "100ppm/C", "Vishay", "CRCW080520K5FKEA", "Digi-Key", "541-20.5KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 20.5K ohm" 
"21.0K", "1%", "100ppm/C", "Vishay", "CRCW080521K0FKEA", "Digi-Key", "541-21.0KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 21.0K ohm" 
"21.5K", "1%", "100ppm/C", "Vishay", "CRCW080521K5FKEA", "Digi-Key", "541-21.5KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 21.5K ohm" 
"22.1K", "1%", "100ppm/C", "Vishay", "CRCW080522K1FKEA", "Digi-Key", "541-22.1KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 22.1K ohm" 
"22.6K", "1%", "100ppm/C", "Vishay", "CRCW080522K6FKEA", "Digi-Key", "541-22.6KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 22.6K ohm" 
"23.2K", "1%", "100ppm/C", "Vishay", "CRCW080523K2FKEA", "Digi-Key", "541-23.2KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 23.2K ohm" 
"23.7K", "1%", "100ppm/C", "Vishay", "CRCW080523K7FKEA", "Digi-Key", "541-23.7KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 23.7K ohm" 
"24.3K", "1%", "100ppm/C", "Vishay", "CRCW080524K3FKEA", "Digi-Key", "541-24.3KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 24.3K ohm" 
"24.9K", "1%", "100ppm/C", "Vishay", "CRCW080524K9FKEA", "Digi-Key", "541-24.9KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 24.9K ohm" 
"25.5K", "1%", "100ppm/C", "Vishay", "CRCW080525K5FKEA", "Digi-Key", "541-25.5KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 25.5K ohm" 
"26.1K", "1%", "100ppm/C", "Vishay", "CRCW080526K1FKEA", "Digi-Key", "541-26.1KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 26.1K ohm" 
"26.7K", "1%", "100ppm/C", "Vishay", "CRCW080526K7FKEA", "Digi-Key", "541-26.7KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 26.7K ohm" 
"27.4K", "1%", "100ppm/C", "Vishay", "CRCW080527K4FKEA", "Digi-Key", "541-27.4KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 27.4K ohm" 
"28.0K", "1%", "100ppm/C", "Vishay", "CRCW080528K0FKEA", "Digi-Key", "541-28.0KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 28.0K ohm" 
"28.7K", "1%", "100ppm/C", "Vishay", "CRCW080528K7FKEA", "Digi-Key", "541-28.7KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 28.7K ohm" 
"29.4K", "1%", "100ppm/C", "Vishay", "CRCW080529K4FKEA", "Digi-Key", "541-29.4KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 29.4K ohm" 
"30.1K", "1%", "100ppm/C", "Vishay", "CRCW080530K1FKEA", "Digi-Key", "541-30.1KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 30.1K ohm" 
"30.9K", "1%", "100ppm/C", "Vishay", "CRCW080530K9FKEA", "Digi-Key", "541-30.9KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 30.9K ohm" 
"31.6K", "1%", "100ppm/C", "Vishay", "CRCW080531K6FKEA", "Digi-Key", "541-31.6KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 31.6K ohm" 
"32.4K", "1%", "100ppm/C", "Vishay", "CRCW080532K4FKEA", "Digi-Key", "541-32.4KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 32.4K ohm" 
"33.2K", "1%", "100ppm/C", "Vishay", "CRCW080533K2FKEA", "Digi-Key", "541-33.2KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 33.2K ohm" 
"34.0K", "1%", "100ppm/C", "Vishay", "CRCW080534K0FKEA", "Digi-Key", "541-34.0KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 34.0K ohm" 
"34.8K", "1%", "100ppm/C", "Vishay", "CRCW080534K8FKEA", "Digi-Key", "541-34.8KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 34.8K ohm" 
"35.7K", "1%", "100ppm/C", "Vishay", "CRCW080535K7FKEA", "Digi-Key", "541-35.7KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 35.7K ohm" 
"36.5K", "1%", "100ppm/C", "Vishay", "CRCW080536K5FKEA", "Digi-Key", "541-36.5KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 36.5K ohm" 
"37.4K", "1%", "100ppm/C", "Vishay", "CRCW080537K4FKEA", "Digi-Key", "541-37.4KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 37.4K ohm" 
"38.3K", "1%", "100ppm/C", "Vishay", "CRCW080538K3FKEA", "Digi-Key", "541-38.3KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 38.3K ohm" 
"39.2K", "1%", "100ppm/C", "Vishay", "CRCW080539K2FKEA", "Digi-Key", "541-39.2KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 39.2K ohm" 
"40.2K", "1%", "100ppm/C", "Vishay", "CRCW080540K2FKEA", "Digi-Key", "541-40.2KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 40.2K ohm" 
"41.2K", "1%", "100ppm/C", "Vishay", "CRCW080541K2FKEA", "Digi-Key", "541-41.2KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 41.2K ohm" 
"42.2K", "1%", "100ppm/C", "Vishay", "CRCW080542K2FKEA", "Digi-Key", "541-42.2KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 42.2K ohm" 
"43.2K", "1%", "100ppm/C", "Vishay", "CRCW080543K2FKEA", "Digi-Key", "541-43.2KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 43.2K ohm" 
"44.2K", "1%", "100ppm/C", "Vishay", "CRCW080544K2FKEA", "Digi-Key", "541-44.2KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 44.2K ohm" 
"45.3K", "1%", "100ppm/C", "Vishay", "CRCW080545K3FKEA", "Digi-Key", "541-45.3KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 45.3K ohm" 
"46.4K", "1%", "100ppm/C", "Vishay", "CRCW080546K4FKEA", "Digi-Key", "541-46.4KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 46.4K ohm" 
"47.5K", "1%", "100ppm/C", "Vishay", "CRCW080547K5FKEA", "Digi-Key", "541-47.5KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 47.5K ohm" 
"48.7K", "1%", "100ppm/C", "Vishay", "CRCW080548K7FKEA", "Digi-Key", "541-48.7KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 48.7K ohm" 
"49.9K", "1%", "100ppm/C", "Vishay", "CRCW080549K9FKEA", "Digi-Key", "541-49.9KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 49.9K ohm" 
"51.1K", "1%", "100ppm/C", "Vishay", "CRCW080551K1FKEA", "Digi-Key", "541-51.1KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 51.1K ohm" 
"52.3K", "1%", "100ppm/C", "Vishay", "CRCW080552K3FKEA", "Digi-Key", "541-52.3KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 52.3K ohm" 
"53.6K", "1%", "100ppm/C", "Vishay", "CRCW080553K6FKEA", "Digi-Key", "541-53.6KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 53.6K ohm" 
"54.9K", "1%", "100ppm/C", "Vishay", "CRCW080554K9FKEA", "Digi-Key", "541-54.9KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 54.9K ohm" 
"56.2K", "1%", "100ppm/C", "Vishay", "CRCW080556K2FKEA", "Digi-Key", "541-56.2KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 56.2K ohm" 
"57.6K", "1%", "100ppm/C", "Vishay", "CRCW080557K6FKEA", "Digi-Key", "541-57.6KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 57.6K ohm" 
"59.0K", "1%", "100ppm/C", "Vishay", "CRCW080559K0FKEA", "Digi-Key", "541-59.0KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 59.0K ohm" 
"60.4K", "1%", "100ppm/C", "Vishay", "CRCW080560K4FKEA", "Digi-Key", "541-60.4KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 60.4K ohm" 
"61.9K", "1%", "100ppm/C", "Vishay", "CRCW080561K9FKEA", "Digi-Key", "541-61.9KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 61.9K ohm" 
"63.4K", "1%", "100ppm/C", "Vishay", "CRCW080563K4FKEA", "Digi-Key", "541-63.4KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 63.4K ohm" 
"64.9K", "1%", "100ppm/C", "Vishay", "CRCW080564K9FKEA", "Digi-Key", "541-64.9KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 64.9K ohm" 
"66.5K", "1%", "100ppm/C", "Vishay", "CRCW080566K5FKEA", "Digi-Key", "541-66.5KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 66.5K ohm" 
"68.1K", "1%", "100ppm/C", "Vishay", "CRCW080568K1FKEA", "Digi-Key", "541-68.1KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 68.1K ohm" 
"69.8K", "1%", "100ppm/C", "Vishay", "CRCW080569K8FKEA", "Digi-Key", "541-69.8KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 69.8K ohm" 
"71.5K", "1%", "100ppm/C", "Vishay", "CRCW080571K5FKEA", "Digi-Key", "541-71.5KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 71.5K ohm" 
"73.2K", "1%", "100ppm/C", "Vishay", "CRCW080573K2FKEA", "Digi-Key", "541-73.2KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 73.2K ohm" 
"75.0K", "1%", "100ppm/C", "Vishay", "CRCW080575K0FKEA", "Digi-Key", "541-75.0KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 75.0K ohm" 
"76.8K", "1%", "100ppm/C", "Vishay", "CRCW080576K8FKEA", "Digi-Key", "541-76.8KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 76.8K ohm" 
"78.7K", "1%", "100ppm/C", "Vishay", "CRCW080578K7FKEA", "Digi-Key", "541-78.7KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 78.7K ohm" 
"80.6K", "1%", "100ppm/C", "Vishay", "CRCW080580K6FKEA", "Digi-Key", "541-80.6KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 80.6K ohm" 
"82.5K", "1%", "100ppm/C", "Vishay", "CRCW080582K5FKEA", "Digi-Key", "541-82.5KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 82.5K ohm" 
"84.5K", "1%", "100ppm/C", "Vishay", "CRCW080584K5FKEA", "Digi-Key", "541-84.5KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 84.5K ohm" 
"86.6K", "1%", "100ppm/C", "Vishay", "CRCW080586K6FKEA", "Digi-Key", "541-86.6KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 86.6K ohm" 
"88.7K", "1%", "100ppm/C", "Vishay", "CRCW080588K7FKEA", "Digi-Key", "541-88.7KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 88.7K ohm" 
"90.9K", "1%", "100ppm/C", "Vishay", "CRCW080590K9FKEA", "Digi-Key", "541-90.9KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 90.9K ohm" 
"93.1K", "1%", "100ppm/C", "Vishay", "CRCW080593K1FKEA", "Digi-Key", "541-93.1KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 93.1K ohm" 
"95.3K", "1%", "100ppm/C", "Vishay", "CRCW080595K3FKEA", "Digi-Key", "541-95.3KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 95.3K ohm" 
"97.6K", "1%", "100ppm/C", "Vishay", "CRCW080597K6FKEA", "Digi-Key", "541-97.6KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 97.6K ohm" 
"100K", "1%", "100ppm/C", "Vishay", "CRCW0805100KFKEA", "Digi-Key", "541-100KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 100K ohm" 
"102K", "1%", "100ppm/C", "Vishay", "CRCW0805102KFKEA", "Digi-Key", "541-102KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 102K ohm" 
"105K", "1%", "100ppm/C", "Vishay", "CRCW0805105KFKEA", "Digi-Key", "541-105KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 105K ohm" 
"107K", "1%", "100ppm/C", "Vishay", "CRCW0805107KFKEA", "Digi-Key", "541-107KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 107K ohm" 
"110K", "1%", "100ppm/C", "Vishay", "CRCW0805110KFKEA", "Digi-Key", "541-110KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 110K ohm" 
"113K", "1%", "100ppm/C", "Vishay", "CRCW0805113KFKEA", "Digi-Key", "541-113KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 113K ohm" 
"115K", "1%", "100ppm/C", "Vishay", "CRCW0805115KFKEA", "Digi-Key", "541-115KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 115K ohm" 
"118K", "1%", "100ppm/C", "Vishay", "CRCW0805118KFKEA", "Digi-Key", "541-118KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 118K ohm" 
"121K", "1%", "100ppm/C", "Vishay", "CRCW0805121KFKEA", "Digi-Key", "541-121KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 121K ohm" 
"124K", "1%", "100ppm/C", "Vishay", "CRCW0805124KFKEA", "Digi-Key", "541-124KCCT-ND", "Datasheet", "http://www.vishay.com/docs/20035/dcrcwe3.pdf", "Res1", ".\MF_MiscLib.schlib", "RES0805", ".\MF_MiscLib.PcbLib", "Resistor SMT 0805 124K ohm" 
